time,location_id,temp_max,humidity,precipitation,location_wkt
2026-05-23 03:00:00+00:00,-26.8851_-64.6014,,,,POINT(-64.6014054 -26.8850922)
2026-05-21 03:00:00+00:00,-29.0179_-62.3133,,,,POINT(-62.3133464 -29.0178961)
2026-05-22 03:00:00+00:00,-29.0179_-62.3133,,,,POINT(-62.3133464 -29.0178961)
2026-05-23 03:00:00+00:00,-29.0179_-62.3133,,,,POINT(-62.3133464 -29.0178961)
2026-05-21 03:00:00+00:00,-34.2918_-60.2545,,,,POINT(-60.2544888 -34.2917828)
2026-05-22 03:00:00+00:00,-34.2918_-60.2545,,,,POINT(-60.2544888 -34.2917828)
2026-05-23 03:00:00+00:00,-34.2918_-60.2545,,,,POINT(-60.2544888 -34.2917828)
2026-05-21 03:00:00+00:00,-26.8384_-65.1800,,,,POINT(-65.1800307 -26.8383727)
2026-05-22 03:00:00+00:00,-26.8384_-65.1800,,,,POINT(-65.1800307 -26.8383727)
2026-05-23 03:00:00+00:00,-26.8384_-65.1800,,,,POINT(-65.1800307 -26.8383727)
2026-05-21 03:00:00+00:00,-37.6028_-62.4023,,,,POINT(-62.4023096 -37.6027951)
2026-05-22 03:00:00+00:00,-37.6028_-62.4023,,,,POINT(-62.4023096 -37.6027951)
2026-05-23 03:00:00+00:00,-37.6028_-62.4023,,,,POINT(-62.4023096 -37.6027951)
2026-05-21 03:00:00+00:00,-32.3429_-60.1216,,,,POINT(-60.1215972 -32.3429428)
2026-05-22 03:00:00+00:00,-32.3429_-60.1216,,,,POINT(-60.1215972 -32.3429428)
2026-05-23 03:00:00+00:00,-32.3429_-60.1216,,,,POINT(-60.1215972 -32.3429428)
2026-05-21 03:00:00+00:00,-27.1937_-65.3103,,,,POINT(-65.310329 -27.1937478)
2026-05-22 03:00:00+00:00,-27.1937_-65.3103,,,,POINT(-65.310329 -27.1937478)
2026-05-23 03:00:00+00:00,-27.1937_-65.3103,,,,POINT(-65.310329 -27.1937478)
2026-05-21 03:00:00+00:00,-32.1973_-61.7099,,,,POINT(-61.7099311 -32.1972868)
2026-05-22 03:00:00+00:00,-32.1973_-61.7099,,,,POINT(-61.7099311 -32.1972868)
2026-05-23 03:00:00+00:00,-32.1973_-61.7099,,,,POINT(-61.7099311 -32.1972868)
2026-05-21 03:00:00+00:00,-31.7727_-60.4978,,,,POINT(-60.49784 -31.772746)
2026-05-22 03:00:00+00:00,-31.7727_-60.4978,,,,POINT(-60.49784 -31.772746)
2026-05-23 03:00:00+00:00,-31.7727_-60.4978,,,,POINT(-60.49784 -31.772746)
2026-05-21 03:00:00+00:00,-31.3854_-62.8281,,,,POINT(-62.828133 -31.3854384)
2026-05-22 03:00:00+00:00,-31.3854_-62.8281,,,,POINT(-62.828133 -31.3854384)
2026-05-23 03:00:00+00:00,-31.3854_-62.8281,,,,POINT(-62.828133 -31.3854384)
2026-05-21 03:00:00+00:00,-27.3167_-61.2833,,,,POINT(-61.2833 -27.3167)
2026-05-22 03:00:00+00:00,-27.3167_-61.2833,,,,POINT(-61.2833 -27.3167)
2026-05-23 03:00:00+00:00,-27.3167_-61.2833,,,,POINT(-61.2833 -27.3167)
2026-05-21 03:00:00+00:00,-32.0001_-60.9255,,,,POINT(-60.9254825 -32.0001305)
2026-05-22 03:00:00+00:00,-32.0001_-60.9255,,,,POINT(-60.9254825 -32.0001305)
2026-05-23 03:00:00+00:00,-32.0001_-60.9255,,,,POINT(-60.9254825 -32.0001305)
2026-05-21 03:00:00+00:00,-31.1903_-61.8326,,,,POINT(-61.8325798 -31.1903062)
2026-05-22 03:00:00+00:00,-31.1903_-61.8326,,,,POINT(-61.8325798 -31.1903062)
2026-05-23 03:00:00+00:00,-31.1903_-61.8326,,,,POINT(-61.8325798 -31.1903062)
2026-05-21 03:00:00+00:00,-30.9764_-64.0957,,,,POINT(-64.0957082 -30.9764132)
2026-05-22 03:00:00+00:00,-30.9764_-64.0957,,,,POINT(-64.0957082 -30.9764132)
2026-05-23 03:00:00+00:00,-30.9764_-64.0957,,,,POINT(-64.0957082 -30.9764132)
2026-05-21 03:00:00+00:00,-32.8410_-62.8659,,,,POINT(-62.8659311 -32.8410457)
2026-05-22 03:00:00+00:00,-32.8410_-62.8659,,,,POINT(-62.8659311 -32.8410457)
2026-05-23 03:00:00+00:00,-32.8410_-62.8659,,,,POINT(-62.8659311 -32.8410457)
2026-05-21 03:00:00+00:00,-31.8716_-63.1157,,,,POINT(-63.1157318 -31.8715895)
2026-05-22 03:00:00+00:00,-31.8716_-63.1157,,,,POINT(-63.1157318 -31.8715895)
2026-05-23 03:00:00+00:00,-31.8716_-63.1157,,,,POINT(-63.1157318 -31.8715895)
2026-05-21 03:00:00+00:00,-25.2539_-64.3952,,,,POINT(-64.395205 -25.253895)
2026-05-22 03:00:00+00:00,-25.2539_-64.3952,,,,POINT(-64.395205 -25.253895)
2026-05-23 03:00:00+00:00,-25.2539_-64.3952,,,,POINT(-64.395205 -25.253895)
2026-05-21 03:00:00+00:00,-37.6944_-62.8061,,,,POINT(-62.8060699 -37.6943991)
2026-05-22 03:00:00+00:00,-37.6944_-62.8061,,,,POINT(-62.8060699 -37.6943991)
2026-05-23 03:00:00+00:00,-37.6944_-62.8061,,,,POINT(-62.8060699 -37.6943991)
2026-05-21 03:00:00+00:00,-28.0819_-65.4294,,,,POINT(-65.4294044 -28.0819035)
2026-05-22 03:00:00+00:00,-28.0819_-65.4294,,,,POINT(-65.4294044 -28.0819035)
2026-05-23 03:00:00+00:00,-28.0819_-65.4294,,,,POINT(-65.4294044 -28.0819035)
2026-05-21 03:00:00+00:00,-25.7200_-64.9041,,,,POINT(-64.9040735 -25.7199736)
2026-05-22 03:00:00+00:00,-25.7200_-64.9041,,,,POINT(-64.9040735 -25.7199736)
2026-05-23 03:00:00+00:00,-25.7200_-64.9041,,,,POINT(-64.9040735 -25.7199736)
2026-05-21 03:00:00+00:00,-26.8885_-64.7412,,,,POINT(-64.7411658 -26.8884593)
2026-05-22 03:00:00+00:00,-26.8885_-64.7412,,,,POINT(-64.7411658 -26.8884593)
2026-05-23 03:00:00+00:00,-26.8885_-64.7412,,,,POINT(-64.7411658 -26.8884593)
2026-05-21 03:00:00+00:00,-31.6635_-63.0479,,,,POINT(-63.0479142 -31.6634501)
2026-05-22 03:00:00+00:00,-31.6635_-63.0479,,,,POINT(-63.0479142 -31.6634501)
2026-05-23 03:00:00+00:00,-31.6635_-63.0479,,,,POINT(-63.0479142 -31.6634501)
2026-05-21 03:00:00+00:00,-31.7399_-62.0376,,,,POINT(-62.037608 -31.7398619)
2026-05-22 03:00:00+00:00,-31.7399_-62.0376,,,,POINT(-62.037608 -31.7398619)
2026-05-23 03:00:00+00:00,-31.7399_-62.0376,,,,POINT(-62.037608 -31.7398619)
2026-05-21 03:00:00+00:00,-35.4324_-60.1716,,,,POINT(-60.171624 -35.4324152)
2026-05-22 03:00:00+00:00,-35.4324_-60.1716,,,,POINT(-60.171624 -35.4324152)
2026-05-23 03:00:00+00:00,-35.4324_-60.1716,,,,POINT(-60.171624 -35.4324152)
2026-05-21 03:00:00+00:00,-28.5074_-59.0452,,,,POINT(-59.0452284 -28.5073653)
2026-05-22 03:00:00+00:00,-28.5074_-59.0452,,,,POINT(-59.0452284 -28.5073653)
2026-05-23 03:00:00+00:00,-28.5074_-59.0452,,,,POINT(-59.0452284 -28.5073653)
2026-05-21 03:00:00+00:00,-37.2245_-62.1630,,,,POINT(-62.1630242 -37.2244756)
2026-05-22 03:00:00+00:00,-37.2245_-62.1630,,,,POINT(-62.1630242 -37.2244756)
2026-05-23 03:00:00+00:00,-37.2245_-62.1630,,,,POINT(-62.1630242 -37.2244756)
2026-05-21 03:00:00+00:00,-30.0763_-63.8251,,,,POINT(-63.8251324 -30.0762926)
2026-05-22 03:00:00+00:00,-30.0763_-63.8251,,,,POINT(-63.8251324 -30.0762926)
2026-05-23 03:00:00+00:00,-30.0763_-63.8251,,,,POINT(-63.8251324 -30.0762926)
2026-05-21 03:00:00+00:00,-32.1680_-61.1574,,,,POINT(-61.1574104 -32.1679854)
2026-05-22 03:00:00+00:00,-32.1680_-61.1574,,,,POINT(-61.1574104 -32.1679854)
2026-05-23 03:00:00+00:00,-32.1680_-61.1574,,,,POINT(-61.1574104 -32.1679854)
2026-05-21 03:00:00+00:00,-32.2960_-61.4081,,,,POINT(-61.4080671 -32.2959681)
2026-05-22 03:00:00+00:00,-32.2960_-61.4081,,,,POINT(-61.4080671 -32.2959681)
2026-05-23 03:00:00+00:00,-32.2960_-61.4081,,,,POINT(-61.4080671 -32.2959681)
2026-05-21 03:00:00+00:00,-29.9257_-63.5897,,,,POINT(-63.5896591 -29.9257056)
2026-05-22 03:00:00+00:00,-29.9257_-63.5897,,,,POINT(-63.5896591 -29.9257056)
2026-05-23 03:00:00+00:00,-29.9257_-63.5897,,,,POINT(-63.5896591 -29.9257056)
2026-05-21 03:00:00+00:00,-27.0863_-61.0805,,,,POINT(-61.0805 -27.0863)
2026-05-22 03:00:00+00:00,-27.0863_-61.0805,,,,POINT(-61.0805 -27.0863)
2026-05-23 03:00:00+00:00,-27.0863_-61.0805,,,,POINT(-61.0805 -27.0863)
2026-05-21 03:00:00+00:00,-23.2101_-64.0974,,,,POINT(-64.0973737 -23.2101359)
2026-05-22 03:00:00+00:00,-23.2101_-64.0974,,,,POINT(-64.0973737 -23.2101359)
2026-05-23 03:00:00+00:00,-23.2101_-64.0974,,,,POINT(-64.0973737 -23.2101359)
2026-05-21 03:00:00+00:00,-31.1645_-62.0963,,,,POINT(-62.0963059 -31.1645209)
2026-05-22 03:00:00+00:00,-31.1645_-62.0963,,,,POINT(-62.0963059 -31.1645209)
2026-05-23 03:00:00+00:00,-31.1645_-62.0963,,,,POINT(-62.0963059 -31.1645209)
2026-05-21 03:00:00+00:00,-31.2373_-64.0666,,,,POINT(-64.0666039 -31.2372536)
2026-05-22 03:00:00+00:00,-31.2373_-64.0666,,,,POINT(-64.0666039 -31.2372536)
2026-05-23 03:00:00+00:00,-31.2373_-64.0666,,,,POINT(-64.0666039 -31.2372536)
2026-05-21 03:00:00+00:00,-33.4832_-60.9562,,,,POINT(-60.9561804 -33.4831667)
2026-05-22 03:00:00+00:00,-33.4832_-60.9562,,,,POINT(-60.9561804 -33.4831667)
2026-05-23 03:00:00+00:00,-33.4832_-60.9562,,,,POINT(-60.9561804 -33.4831667)
2026-05-21 03:00:00+00:00,-25.9427_-60.6195,,,,POINT(-60.6195 -25.9427)
2026-05-22 03:00:00+00:00,-25.9427_-60.6195,,,,POINT(-60.6195 -25.9427)
2026-05-23 03:00:00+00:00,-25.9427_-60.6195,,,,POINT(-60.6195 -25.9427)
2026-05-21 03:00:00+00:00,-33.0720_-64.5785,,,,POINT(-64.5785213 -33.0720427)
2026-05-22 03:00:00+00:00,-33.0720_-64.5785,,,,POINT(-64.5785213 -33.0720427)
2026-05-23 03:00:00+00:00,-33.0720_-64.5785,,,,POINT(-64.5785213 -33.0720427)
2026-05-21 03:00:00+00:00,-32.0237_-64.1921,,,,POINT(-64.192075 -32.0236774)
2026-05-22 03:00:00+00:00,-32.0237_-64.1921,,,,POINT(-64.192075 -32.0236774)
2026-05-23 03:00:00+00:00,-32.0237_-64.1921,,,,POINT(-64.192075 -32.0236774)
2026-05-21 03:00:00+00:00,-36.3020_-61.7139,,,,POINT(-61.7139204 -36.301954)
2026-05-22 03:00:00+00:00,-36.3020_-61.7139,,,,POINT(-61.7139204 -36.301954)
2026-05-23 03:00:00+00:00,-36.3020_-61.7139,,,,POINT(-61.7139204 -36.301954)
2026-05-21 03:00:00+00:00,-23.6195_-62.8102,,,,POINT(-62.8101767 -23.6194992)
2026-05-22 03:00:00+00:00,-23.6195_-62.8102,,,,POINT(-62.8101767 -23.6194992)
2026-05-23 03:00:00+00:00,-23.6195_-62.8102,,,,POINT(-62.8101767 -23.6194992)
2026-05-21 03:00:00+00:00,-24.7277_-65.4952,,,,POINT(-65.4952481 -24.7277409)
2026-05-22 03:00:00+00:00,-24.7277_-65.4952,,,,POINT(-65.4952481 -24.7277409)
2026-05-23 03:00:00+00:00,-24.7277_-65.4952,,,,POINT(-65.4952481 -24.7277409)
2026-05-21 03:00:00+00:00,-28.3833_-65.6209,,,,POINT(-65.6209226 -28.383254)
2026-05-22 03:00:00+00:00,-28.3833_-65.6209,,,,POINT(-65.6209226 -28.383254)
2026-05-23 03:00:00+00:00,-28.3833_-65.6209,,,,POINT(-65.6209226 -28.383254)
2026-05-21 03:00:00+00:00,-35.5552_-63.3800,,,,POINT(-63.3799806 -35.5551806)
2026-05-22 03:00:00+00:00,-35.5552_-63.3800,,,,POINT(-63.3799806 -35.5551806)
2026-05-23 03:00:00+00:00,-35.5552_-63.3800,,,,POINT(-63.3799806 -35.5551806)
2026-05-21 03:00:00+00:00,-33.0185_-60.8789,,,,POINT(-60.8788584 -33.0185383)
2026-05-22 03:00:00+00:00,-33.0185_-60.8789,,,,POINT(-60.8788584 -33.0185383)
2026-05-23 03:00:00+00:00,-33.0185_-60.8789,,,,POINT(-60.8788584 -33.0185383)
2026-05-21 03:00:00+00:00,-35.9731_-62.7329,,,,POINT(-62.7328794 -35.9731074)
2026-05-22 03:00:00+00:00,-35.9731_-62.7329,,,,POINT(-62.7328794 -35.9731074)
2026-05-23 03:00:00+00:00,-35.9731_-62.7329,,,,POINT(-62.7328794 -35.9731074)
2026-05-21 03:00:00+00:00,-38.7389_-62.2126,,,,POINT(-62.21265 -38.7388808)
2026-05-22 03:00:00+00:00,-38.7389_-62.2126,,,,POINT(-62.21265 -38.7388808)
2026-05-23 03:00:00+00:00,-38.7389_-62.2126,,,,POINT(-62.21265 -38.7388808)
2026-05-21 03:00:00+00:00,-35.6591_-63.7576,,,,POINT(-63.7576103 -35.6591085)
2026-05-22 03:00:00+00:00,-35.6591_-63.7576,,,,POINT(-63.7576103 -35.6591085)
2026-05-23 03:00:00+00:00,-35.6591_-63.7576,,,,POINT(-63.7576103 -35.6591085)
2026-05-21 03:00:00+00:00,-37.8464_-58.2555,,,,POINT(-58.2554648 -37.846399)
2026-05-22 03:00:00+00:00,-37.8464_-58.2555,,,,POINT(-58.2554648 -37.846399)
2026-05-23 03:00:00+00:00,-37.8464_-58.2555,,,,POINT(-58.2554648 -37.846399)
2026-05-21 03:00:00+00:00,-31.6501_-63.9116,,,,POINT(-63.9116179 -31.6501467)
2026-05-22 03:00:00+00:00,-31.6501_-63.9116,,,,POINT(-63.9116179 -31.6501467)
2026-05-23 03:00:00+00:00,-31.6501_-63.9116,,,,POINT(-63.9116179 -31.6501467)
2026-05-21 03:00:00+00:00,-27.9848_-65.5740,,,,POINT(-65.5739654 -27.9848359)
2026-05-22 03:00:00+00:00,-27.9848_-65.5740,,,,POINT(-65.5739654 -27.9848359)
2026-05-23 03:00:00+00:00,-27.9848_-65.5740,,,,POINT(-65.5739654 -27.9848359)
2026-05-21 03:00:00+00:00,-34.8452_-62.4668,,,,POINT(-62.4668089 -34.8452487)
2026-05-22 03:00:00+00:00,-34.8452_-62.4668,,,,POINT(-62.4668089 -34.8452487)
2026-05-23 03:00:00+00:00,-34.8452_-62.4668,,,,POINT(-62.4668089 -34.8452487)
2026-05-21 03:00:00+00:00,-28.6000_-62.1833,,,,POINT(-62.183333 -28.6)
2026-05-22 03:00:00+00:00,-28.6000_-62.1833,,,,POINT(-62.183333 -28.6)
2026-05-23 03:00:00+00:00,-28.6000_-62.1833,,,,POINT(-62.183333 -28.6)
2026-05-21 03:00:00+00:00,-30.9428_-64.0939,,,,POINT(-64.0939374 -30.942822)
2026-05-22 03:00:00+00:00,-30.9428_-64.0939,,,,POINT(-64.0939374 -30.942822)
2026-05-23 03:00:00+00:00,-30.9428_-64.0939,,,,POINT(-64.0939374 -30.942822)
2026-05-21 03:00:00+00:00,-34.6297_-60.4702,,,,POINT(-60.470185 -34.6297043)
2026-05-22 03:00:00+00:00,-34.6297_-60.4702,,,,POINT(-60.470185 -34.6297043)
2026-05-23 03:00:00+00:00,-34.6297_-60.4702,,,,POINT(-60.470185 -34.6297043)
2026-05-21 03:00:00+00:00,-30.8893_-60.5740,,,,POINT(-60.5740394 -30.889253)
2026-05-22 03:00:00+00:00,-30.8893_-60.5740,,,,POINT(-60.5740394 -30.889253)
2026-05-23 03:00:00+00:00,-30.8893_-60.5740,,,,POINT(-60.5740394 -30.889253)
2026-05-21 03:00:00+00:00,-32.3984_-58.7459,,,,POINT(-58.7459122 -32.3984177)
2026-05-22 03:00:00+00:00,-32.3984_-58.7459,,,,POINT(-58.7459122 -32.3984177)
2026-05-23 03:00:00+00:00,-32.3984_-58.7459,,,,POINT(-58.7459122 -32.3984177)
2026-05-21 03:00:00+00:00,-26.3084_-59.3721,,,,POINT(-59.3720661 -26.3083815)
2026-05-22 03:00:00+00:00,-26.3084_-59.3721,,,,POINT(-59.3720661 -26.3083815)
2026-05-23 03:00:00+00:00,-26.3084_-59.3721,,,,POINT(-59.3720661 -26.3083815)
2026-05-21 03:00:00+00:00,-35.8105_-61.8991,,,,POINT(-61.899055 -35.8104933)
2026-05-22 03:00:00+00:00,-35.8105_-61.8991,,,,POINT(-61.899055 -35.8104933)
2026-05-23 03:00:00+00:00,-35.8105_-61.8991,,,,POINT(-61.899055 -35.8104933)
2026-05-21 03:00:00+00:00,-35.7148_-61.6495,,,,POINT(-61.6495335 -35.7147753)
2026-05-22 03:00:00+00:00,-35.7148_-61.6495,,,,POINT(-61.6495335 -35.7147753)
2026-05-23 03:00:00+00:00,-35.7148_-61.6495,,,,POINT(-61.6495335 -35.7147753)
2026-05-21 03:00:00+00:00,-25.4940_-64.9813,,,,POINT(-64.9812953 -25.4939916)
2026-05-22 03:00:00+00:00,-25.4940_-64.9813,,,,POINT(-64.9812953 -25.4939916)
2026-05-23 03:00:00+00:00,-25.4940_-64.9813,,,,POINT(-64.9812953 -25.4939916)
2026-05-21 03:00:00+00:00,-31.7457_-60.5231,,,,POINT(-60.5230575 -31.7456578)
2026-05-22 03:00:00+00:00,-31.7457_-60.5231,,,,POINT(-60.5230575 -31.7456578)
2026-05-23 03:00:00+00:00,-31.7457_-60.5231,,,,POINT(-60.5230575 -31.7456578)
2026-05-21 03:00:00+00:00,-26.6749_-61.8153,,,,POINT(-61.8153369 -26.6749136)
2026-05-22 03:00:00+00:00,-26.6749_-61.8153,,,,POINT(-61.8153369 -26.6749136)
2026-05-23 03:00:00+00:00,-26.6749_-61.8153,,,,POINT(-61.8153369 -26.6749136)
2026-05-21 03:00:00+00:00,-33.6208_-64.5918,,,,POINT(-64.5918428 -33.620793)
2026-05-22 03:00:00+00:00,-33.6208_-64.5918,,,,POINT(-64.5918428 -33.620793)
2026-05-23 03:00:00+00:00,-33.6208_-64.5918,,,,POINT(-64.5918428 -33.620793)
2026-05-21 03:00:00+00:00,-27.1504_-65.3558,,,,POINT(-65.3557946 -27.1503766)
2026-05-22 03:00:00+00:00,-27.1504_-65.3558,,,,POINT(-65.3557946 -27.1503766)
2026-05-23 03:00:00+00:00,-27.1504_-65.3558,,,,POINT(-65.3557946 -27.1503766)
2026-05-21 03:00:00+00:00,-29.1836_-58.0800,,,,POINT(-58.0799951 -29.1835645)
2026-05-22 03:00:00+00:00,-29.1836_-58.0800,,,,POINT(-58.0799951 -29.1835645)
2026-05-23 03:00:00+00:00,-29.1836_-58.0800,,,,POINT(-58.0799951 -29.1835645)
2026-05-21 03:00:00+00:00,-35.6478_-61.8393,,,,POINT(-61.8392874 -35.6477564)
2026-05-22 03:00:00+00:00,-35.6478_-61.8393,,,,POINT(-61.8392874 -35.6477564)
2026-05-23 03:00:00+00:00,-35.6478_-61.8393,,,,POINT(-61.8392874 -35.6477564)
2026-05-21 03:00:00+00:00,-27.1923_-64.9137,,,,POINT(-64.9137221 -27.1922739)
2026-05-22 03:00:00+00:00,-27.1923_-64.9137,,,,POINT(-64.9137221 -27.1922739)
2026-05-23 03:00:00+00:00,-27.1923_-64.9137,,,,POINT(-64.9137221 -27.1922739)
2026-05-21 03:00:00+00:00,-33.7330_-60.1686,,,,POINT(-60.1685881 -33.7330396)
2026-05-22 03:00:00+00:00,-33.7330_-60.1686,,,,POINT(-60.1685881 -33.7330396)
2026-05-23 03:00:00+00:00,-33.7330_-60.1686,,,,POINT(-60.1685881 -33.7330396)
2026-05-21 03:00:00+00:00,-35.0002_-61.0384,,,,POINT(-61.0384006 -35.0002026)
2026-05-22 03:00:00+00:00,-35.0002_-61.0384,,,,POINT(-61.0384006 -35.0002026)
2026-05-23 03:00:00+00:00,-35.0002_-61.0384,,,,POINT(-61.0384006 -35.0002026)
2026-05-21 03:00:00+00:00,-28.2267_-58.7750,,,,POINT(-58.7750307 -28.2266753)
2026-05-22 03:00:00+00:00,-28.2267_-58.7750,,,,POINT(-58.7750307 -28.2266753)
2026-05-23 03:00:00+00:00,-28.2267_-58.7750,,,,POINT(-58.7750307 -28.2266753)
2026-05-21 03:00:00+00:00,-30.3583_-61.9177,,,,POINT(-61.9176721 -30.3583009)
2026-05-22 03:00:00+00:00,-30.3583_-61.9177,,,,POINT(-61.9176721 -30.3583009)
2026-05-23 03:00:00+00:00,-30.3583_-61.9177,,,,POINT(-61.9176721 -30.3583009)
2026-05-21 03:00:00+00:00,-33.0535_-65.6215,,,,POINT(-65.6214721 -33.0534553)
2026-05-22 03:00:00+00:00,-33.0535_-65.6215,,,,POINT(-65.6214721 -33.0534553)
2026-05-23 03:00:00+00:00,-33.0535_-65.6215,,,,POINT(-65.6214721 -33.0534553)
2026-05-21 03:00:00+00:00,-32.0713_-59.9951,,,,POINT(-59.9951248 -32.0713166)
2026-05-22 03:00:00+00:00,-32.0713_-59.9951,,,,POINT(-59.9951248 -32.0713166)
2026-05-23 03:00:00+00:00,-32.0713_-59.9951,,,,POINT(-59.9951248 -32.0713166)
2026-05-21 03:00:00+00:00,-31.2527_-61.4917,,,,POINT(-61.4916758 -31.2526923)
2026-05-22 03:00:00+00:00,-31.2527_-61.4917,,,,POINT(-61.4916758 -31.2526923)
2026-05-23 03:00:00+00:00,-31.2527_-61.4917,,,,POINT(-61.4916758 -31.2526923)
2026-05-21 03:00:00+00:00,-24.7081_-60.5931,,,,POINT(-60.5931 -24.7081)
2026-05-22 03:00:00+00:00,-24.7081_-60.5931,,,,POINT(-60.5931 -24.7081)
2026-05-23 03:00:00+00:00,-24.7081_-60.5931,,,,POINT(-60.5931 -24.7081)
2026-05-21 03:00:00+00:00,-34.3975_-60.5414,,,,POINT(-60.5414165 -34.3974645)
2026-05-22 03:00:00+00:00,-34.3975_-60.5414,,,,POINT(-60.5414165 -34.3974645)
2026-05-23 03:00:00+00:00,-34.3975_-60.5414,,,,POINT(-60.5414165 -34.3974645)
2026-05-21 03:00:00+00:00,-31.0412_-60.6449,,,,POINT(-60.6448978 -31.0412201)
2026-05-22 03:00:00+00:00,-31.0412_-60.6449,,,,POINT(-60.6448978 -31.0412201)
2026-05-23 03:00:00+00:00,-31.0412_-60.6449,,,,POINT(-60.6448978 -31.0412201)
2026-05-21 03:00:00+00:00,-49.3470_68.7133,,,,POINT(68.7133281 -49.347033)
2026-05-22 03:00:00+00:00,-49.3470_68.7133,,,,POINT(68.7133281 -49.347033)
2026-05-23 03:00:00+00:00,-49.3470_68.7133,,,,POINT(68.7133281 -49.347033)
2026-05-21 03:00:00+00:00,-30.0674_-64.3263,,,,POINT(-64.3263432 -30.0673866)
2026-05-22 03:00:00+00:00,-30.0674_-64.3263,,,,POINT(-64.3263432 -30.0673866)
2026-05-23 03:00:00+00:00,-30.0674_-64.3263,,,,POINT(-64.3263432 -30.0673866)
2026-05-21 03:00:00+00:00,-26.8369_-64.8504,,,,POINT(-64.8504348 -26.8369326)
2026-05-22 03:00:00+00:00,-26.8369_-64.8504,,,,POINT(-64.8504348 -26.8369326)
2026-05-23 03:00:00+00:00,-26.8369_-64.8504,,,,POINT(-64.8504348 -26.8369326)
2026-05-21 03:00:00+00:00,-33.3261_-62.0353,,,,POINT(-62.0352689 -33.3261137)
2026-05-22 03:00:00+00:00,-33.3261_-62.0353,,,,POINT(-62.0352689 -33.3261137)
2026-05-23 03:00:00+00:00,-33.3261_-62.0353,,,,POINT(-62.0352689 -33.3261137)
2026-05-21 03:00:00+00:00,-31.4016_-62.3060,,,,POINT(-62.3060014 -31.4015972)
2026-05-22 03:00:00+00:00,-31.4016_-62.3060,,,,POINT(-62.3060014 -31.4015972)
2026-05-23 03:00:00+00:00,-31.4016_-62.3060,,,,POINT(-62.3060014 -31.4015972)
2026-05-21 03:00:00+00:00,-34.7601_-60.8445,,,,POINT(-60.8445036 -34.7600669)
2026-05-22 03:00:00+00:00,-34.7601_-60.8445,,,,POINT(-60.8445036 -34.7600669)
2026-05-23 03:00:00+00:00,-34.7601_-60.8445,,,,POINT(-60.8445036 -34.7600669)
2026-05-21 03:00:00+00:00,-34.4955_-64.8097,,,,POINT(-64.8096741 -34.4955295)
2026-05-22 03:00:00+00:00,-34.4955_-64.8097,,,,POINT(-64.8096741 -34.4955295)
2026-05-23 03:00:00+00:00,-34.4955_-64.8097,,,,POINT(-64.8096741 -34.4955295)
2026-05-21 03:00:00+00:00,-31.0590_-60.7450,,,,POINT(-60.745031 -31.0589655)
2026-05-22 03:00:00+00:00,-31.0590_-60.7450,,,,POINT(-60.745031 -31.0589655)
2026-05-23 03:00:00+00:00,-31.0590_-60.7450,,,,POINT(-60.745031 -31.0589655)
2026-05-21 03:00:00+00:00,-28.9730_-59.8504,,,,POINT(-59.8504271 -28.973039)
2026-05-22 03:00:00+00:00,-28.9730_-59.8504,,,,POINT(-59.8504271 -28.973039)
2026-05-23 03:00:00+00:00,-28.9730_-59.8504,,,,POINT(-59.8504271 -28.973039)
2026-05-21 03:00:00+00:00,-30.2497_-57.6294,,,,POINT(-57.6294418 -30.2496832)
2026-05-22 03:00:00+00:00,-30.2497_-57.6294,,,,POINT(-57.6294418 -30.2496832)
2026-05-23 03:00:00+00:00,-30.2497_-57.6294,,,,POINT(-57.6294418 -30.2496832)
2026-05-21 03:00:00+00:00,-32.4106_-63.2436,,,,POINT(-63.2435809 -32.4106245)
2026-05-22 03:00:00+00:00,-32.4106_-63.2436,,,,POINT(-63.2435809 -32.4106245)
2026-05-23 03:00:00+00:00,-32.4106_-63.2436,,,,POINT(-63.2435809 -32.4106245)
2026-05-21 03:00:00+00:00,-27.1383_-64.8100,,,,POINT(-64.8100112 -27.1383027)
2026-05-22 03:00:00+00:00,-27.1383_-64.8100,,,,POINT(-64.8100112 -27.1383027)
2026-05-23 03:00:00+00:00,-27.1383_-64.8100,,,,POINT(-64.8100112 -27.1383027)
2026-05-21 03:00:00+00:00,-32.2375_-63.9798,,,,POINT(-63.9798348 -32.2374827)
2026-05-22 03:00:00+00:00,-32.2375_-63.9798,,,,POINT(-63.9798348 -32.2374827)
2026-05-23 03:00:00+00:00,-32.2375_-63.9798,,,,POINT(-63.9798348 -32.2374827)
2026-05-21 03:00:00+00:00,-37.0109_-62.4222,,,,POINT(-62.422215 -37.0109187)
2026-05-22 03:00:00+00:00,-37.0109_-62.4222,,,,POINT(-62.422215 -37.0109187)
2026-05-23 03:00:00+00:00,-37.0109_-62.4222,,,,POINT(-62.422215 -37.0109187)
2026-05-21 03:00:00+00:00,-35.0326_-63.0148,,,,POINT(-63.0148473 -35.032594)
2026-05-22 03:00:00+00:00,-35.0326_-63.0148,,,,POINT(-63.0148473 -35.032594)
2026-05-23 03:00:00+00:00,-35.0326_-63.0148,,,,POINT(-63.0148473 -35.032594)
2026-05-21 03:00:00+00:00,-29.8879_-60.2832,,,,POINT(-60.2832099 -29.8878656)
2026-05-22 03:00:00+00:00,-29.8879_-60.2832,,,,POINT(-60.2832099 -29.8878656)
